timestamp,open,high,low,close
2025-09-25 21:00:00,3777.5,3783.89990234375,3776.89990234375,3780.5
2025-09-25 23:00:00,3781.5,3782.39990234375,3777.199951171875,3779.60009765625
2025-09-26 00:00:00,3779.89990234375,3780.89990234375,3768.5,3775.0
2025-09-26 01:00:00,3775.0,3779.300048828125,3770.0,3779.199951171875
2025-09-26 02:00:00,3779.300048828125,3783.5,3767.300048828125,3768.60009765625
2025-09-26 03:00:00,3768.39990234375,3772.5,3767.10009765625,3767.800048828125
2025-09-26 04:00:00,3767.800048828125,3775.5,3764.0,3775.39990234375
2025-09-26 05:00:00,3775.10009765625,3777.199951171875,3774.0,3777.10009765625
2025-09-26 06:00:00,3777.0,3779.39990234375,3771.300048828125,3771.60009765625
2025-09-26 07:00:00,3771.300048828125,3784.39990234375,3771.0,3773.300048828125
2025-09-26 08:00:00,3773.199951171875,3779.199951171875,3768.800048828125,3777.89990234375
2025-09-26 09:00:00,3777.89990234375,3784.89990234375,3776.800048828125,3782.60009765625
2025-09-26 10:00:00,3782.5,3784.10009765625,3776.89990234375,3781.5
2025-09-26 11:00:00,3781.300048828125,3785.199951171875,3772.800048828125,3774.89990234375
2025-09-26 12:00:00,3775.0,3783.10009765625,3774.5,3778.699951171875
2025-09-26 13:00:00,3778.800048828125,3788.0,3776.39990234375,3782.300048828125
2025-09-26 14:00:00,3782.300048828125,3797.199951171875,3781.199951171875,3792.39990234375
2025-09-26 15:00:00,3792.199951171875,3814.39990234375,3791.800048828125,3808.60009765625
2025-09-26 16:00:00,3808.5,3811.300048828125,3802.39990234375,3810.39990234375
2025-09-26 17:00:00,3810.39990234375,3811.199951171875,3801.0,3804.10009765625
2025-09-26 18:00:00,3804.5,3813.199951171875,3803.800048828125,3812.800048828125
2025-09-26 19:00:00,3813.0,3813.300048828125,3804.39990234375,3808.60009765625
2025-09-26 20:00:00,3808.60009765625,3808.800048828125,3793.60009765625,3795.800048828125
2025-09-26 21:00:00,3796.0,3798.800048828125,3789.0,3789.5
2025-09-28 23:00:00,3796.800048828125,3800.5,3794.89990234375,3800.10009765625
2025-09-29 00:00:00,3800.0,3801.60009765625,3795.10009765625,3795.89990234375
2025-09-29 01:00:00,3795.800048828125,3816.39990234375,3792.89990234375,3816.10009765625
2025-09-29 02:00:00,3816.0,3817.699951171875,3796.199951171875,3808.0
2025-09-29 03:00:00,3807.800048828125,3827.800048828125,3806.300048828125,3822.10009765625
2025-09-29 04:00:00,3822.300048828125,3828.5,3821.5,3823.5
2025-09-29 05:00:00,3824.0,3837.800048828125,3822.10009765625,3833.60009765625
2025-09-29 06:00:00,3833.800048828125,3842.800048828125,3830.39990234375,3841.800048828125
2025-09-29 07:00:00,3842.0,3848.800048828125,3839.60009765625,3846.5
2025-09-29 08:00:00,3846.39990234375,3849.0,3834.39990234375,3836.10009765625
2025-09-29 09:00:00,3836.199951171875,3849.300048828125,3836.199951171875,3848.5
2025-09-29 10:00:00,3848.5,3849.39990234375,3837.0,3837.5
2025-09-29 11:00:00,3837.699951171875,3848.699951171875,3836.5,3847.699951171875
2025-09-29 12:00:00,3847.5,3860.60009765625,3846.199951171875,3858.199951171875
2025-09-29 13:00:00,3858.10009765625,3859.699951171875,3841.300048828125,3843.5
2025-09-29 14:00:00,3843.699951171875,3857.699951171875,3838.60009765625,3850.699951171875
2025-09-29 15:00:00,3850.60009765625,3859.89990234375,3845.699951171875,3857.10009765625
2025-09-29 16:00:00,3857.199951171875,3862.199951171875,3849.5,3859.300048828125
2025-09-29 17:00:00,3859.199951171875,3862.199951171875,3856.89990234375,3858.89990234375
2025-09-29 18:00:00,3859.0,3861.60009765625,3852.699951171875,3857.60009765625
2025-09-29 19:00:00,3857.800048828125,3859.800048828125,3852.0,3853.199951171875
2025-09-29 20:00:00,3853.300048828125,3858.39990234375,3850.89990234375,3857.10009765625
2025-09-29 21:00:00,3857.0,3863.699951171875,3856.0,3862.89990234375
2025-09-29 23:00:00,3863.10009765625,3863.199951171875,3854.39990234375,3859.10009765625
2025-09-30 00:00:00,3859.10009765625,3861.89990234375,3856.5,3861.10009765625
2025-09-30 01:00:00,3861.199951171875,3869.0,3859.5,3867.39990234375
2025-09-30 02:00:00,3867.5,3880.0,3866.199951171875,3877.199951171875
2025-09-30 03:00:00,3877.199951171875,3880.89990234375,3871.0,3876.5
2025-09-30 04:00:00,3876.60009765625,3895.5,3874.300048828125,3893.300048828125
2025-09-30 05:00:00,3892.800048828125,3894.89990234375,3890.10009765625,3894.89990234375
2025-09-30 06:00:00,3894.89990234375,3898.10009765625,3890.199951171875,3897.5
2025-09-30 07:00:00,3897.39990234375,3899.199951171875,3882.699951171875,3883.89990234375
2025-09-30 08:00:00,3883.800048828125,3887.89990234375,3867.89990234375,3872.199951171875
2025-09-30 09:00:00,3872.0,3875.60009765625,3835.39990234375,3843.800048828125
2025-09-30 10:00:00,3843.699951171875,3848.800048828125,3820.60009765625,3826.300048828125
2025-09-30 11:00:00,3825.800048828125,3842.199951171875,3825.800048828125,3839.39990234375
2025-09-30 12:00:00,3839.39990234375,3845.300048828125,3831.699951171875,3842.60009765625
2025-09-30 13:00:00,3842.39990234375,3850.0,3836.5,3847.5
2025-09-30 14:00:00,3847.800048828125,3858.60009765625,3839.699951171875,3852.39990234375
2025-09-30 15:00:00,3852.0,3882.300048828125,3848.699951171875,3881.699951171875
2025-09-30 16:00:00,3881.699951171875,3881.89990234375,3858.699951171875,3866.300048828125
2025-09-30 17:00:00,3866.800048828125,3875.60009765625,3865.699951171875,3873.800048828125
2025-09-30 18:00:00,3873.800048828125,3877.199951171875,3870.699951171875,3872.199951171875
2025-09-30 19:00:00,3872.5,3877.10009765625,3867.199951171875,3876.0
2025-09-30 20:00:00,3876.0,3888.699951171875,3875.199951171875,3886.699951171875
2025-09-30 21:00:00,3886.800048828125,3888.800048828125,3878.699951171875,3887.60009765625
2025-09-30 23:00:00,3887.699951171875,3889.699951171875,3882.39990234375,3888.199951171875
2025-10-01 00:00:00,3888.300048828125,3890.800048828125,3888.10009765625,3890.60009765625
2025-10-01 01:00:00,3890.60009765625,3892.5,3885.89990234375,3888.300048828125
2025-10-01 02:00:00,3888.10009765625,3896.5,3887.0,3896.5
2025-10-01 03:00:00,3896.39990234375,3904.10009765625,3885.5,3891.300048828125
2025-10-01 04:00:00,3891.0,3894.300048828125,3883.5,3889.699951171875
2025-10-01 05:00:00,3889.5,3892.800048828125,3885.300048828125,3892.60009765625
2025-10-01 06:00:00,3892.39990234375,3897.0,3889.39990234375,3890.800048828125
2025-10-01 07:00:00,3890.699951171875,3892.699951171875,3880.300048828125,3887.10009765625
2025-10-01 08:00:00,3886.89990234375,3908.300048828125,3886.60009765625,3907.199951171875
2025-10-01 09:00:00,3907.39990234375,3922.699951171875,3907.0,3920.10009765625
2025-10-01 10:00:00,3920.199951171875,3922.39990234375,3911.300048828125,3916.800048828125
2025-10-01 11:00:00,3917.0,3917.39990234375,3912.699951171875,3914.699951171875
2025-10-01 12:00:00,3915.10009765625,3915.89990234375,3905.39990234375,3911.10009765625
2025-10-01 13:00:00,3911.199951171875,3918.800048828125,3891.300048828125,3897.5
2025-10-01 14:00:00,3897.300048828125,3904.10009765625,3890.699951171875,3899.800048828125
2025-10-01 15:00:00,3899.300048828125,3906.199951171875,3882.800048828125,3899.89990234375
2025-10-01 16:00:00,3899.800048828125,3903.800048828125,3884.60009765625,3895.10009765625
2025-10-01 17:00:00,3895.0,3898.199951171875,3887.300048828125,3897.60009765625
2025-10-01 18:00:00,3897.699951171875,3898.5,3887.300048828125,3887.39990234375
2025-10-01 19:00:00,3887.60009765625,3893.10009765625,3881.39990234375,3888.699951171875
2025-10-01 20:00:00,3888.800048828125,3897.60009765625,3887.800048828125,3894.300048828125
2025-10-01 21:00:00,3894.300048828125,3894.39990234375,3886.5,3892.60009765625
2025-10-01 23:00:00,3892.699951171875,3895.699951171875,3884.10009765625,3887.5
2025-10-02 00:00:00,3887.39990234375,3892.300048828125,3882.89990234375,3888.89990234375
2025-10-02 01:00:00,3888.699951171875,3889.199951171875,3881.5,3881.699951171875
2025-10-02 02:00:00,3881.5,3890.0,3877.0,3889.89990234375
2025-10-02 03:00:00,3889.89990234375,3895.199951171875,3886.5,3891.10009765625
2025-10-02 04:00:00,3890.800048828125,3894.39990234375,3888.800048828125,3891.5
2025-10-02 05:00:00,3891.60009765625,3892.699951171875,3886.60009765625,3889.199951171875
2025-10-02 06:00:00,3889.300048828125,3896.5,3889.300048828125,3892.89990234375
2025-10-02 07:00:00,3893.0,3899.300048828125,3886.800048828125,3889.0
2025-10-02 08:00:00,3888.89990234375,3899.60009765625,3886.89990234375,3894.0
2025-10-02 09:00:00,3893.60009765625,3903.60009765625,3889.699951171875,3899.300048828125
2025-10-02 10:00:00,3899.39990234375,3905.10009765625,3898.10009765625,3904.300048828125
2025-10-02 11:00:00,3904.39990234375,3908.60009765625,3901.199951171875,3906.60009765625
2025-10-02 12:00:00,3906.699951171875,3911.699951171875,3904.5,3911.199951171875
2025-10-02 13:00:00,3911.300048828125,3917.5,3905.10009765625,3910.10009765625
2025-10-02 14:00:00,3909.89990234375,3923.300048828125,3898.10009765625,3899.699951171875
2025-10-02 15:00:00,3900.0,3901.5,3849.10009765625,3863.800048828125
2025-10-02 16:00:00,3863.699951171875,3869.0,3842.800048828125,3851.800048828125
2025-10-02 17:00:00,3851.699951171875,3869.199951171875,3850.699951171875,3868.60009765625
2025-10-02 18:00:00,3868.60009765625,3871.800048828125,3864.699951171875,3868.60009765625
2025-10-02 19:00:00,3868.5,3876.5,3867.800048828125,3875.199951171875
2025-10-02 20:00:00,3875.199951171875,3883.39990234375,3874.800048828125,3880.10009765625
2025-10-02 21:00:00,3880.300048828125,3884.5,3878.0,3880.800048828125
2025-10-02 23:00:00,3880.39990234375,3882.89990234375,3876.0,3881.199951171875
2025-10-03 00:00:00,3881.199951171875,3888.10009765625,3880.60009765625,3886.800048828125
2025-10-03 01:00:00,3886.60009765625,3887.199951171875,3880.199951171875,3880.699951171875
2025-10-03 02:00:00,3880.89990234375,3886.5,3870.89990234375,3882.199951171875
2025-10-03 03:00:00,3882.300048828125,3882.89990234375,3871.0,3871.89990234375
2025-10-03 04:00:00,3871.5,3874.60009765625,3861.10009765625,3865.800048828125
2025-10-03 05:00:00,3865.699951171875,3871.300048828125,3864.60009765625,3867.199951171875
2025-10-03 06:00:00,3867.10009765625,3882.39990234375,3867.0,3878.300048828125
2025-10-03 07:00:00,3878.199951171875,3884.199951171875,3874.199951171875,3882.0
2025-10-03 08:00:00,3882.199951171875,3888.699951171875,3880.0,3887.300048828125
2025-10-03 09:00:00,3887.5,3889.0,3883.39990234375,3888.300048828125
2025-10-03 10:00:00,3888.199951171875,3888.39990234375,3880.199951171875,3887.699951171875
2025-10-03 11:00:00,3887.800048828125,3891.5,3885.300048828125,3888.89990234375
2025-10-03 12:00:00,3888.89990234375,3890.300048828125,3877.60009765625,3885.300048828125
2025-10-03 13:00:00,3885.39990234375,3899.5,3883.699951171875,3898.39990234375
2025-10-03 14:00:00,3898.39990234375,3915.60009765625,3894.5,3907.300048828125
2025-10-03 15:00:00,3907.39990234375,3912.5,3890.699951171875,3904.300048828125
2025-10-03 16:00:00,3904.39990234375,3916.800048828125,3898.5,3914.39990234375
2025-10-03 17:00:00,3914.5,3914.800048828125,3905.39990234375,3908.89990234375
2025-10-03 18:00:00,3908.800048828125,3911.39990234375,3901.699951171875,3906.60009765625
2025-10-03 19:00:00,3906.89990234375,3914.800048828125,3905.199951171875,3911.800048828125
2025-10-03 20:00:00,3911.89990234375,3914.60009765625,3909.300048828125,3910.89990234375
2025-10-03 21:00:00,3910.89990234375,3912.699951171875,3908.5,3912.10009765625
2025-10-06 05:00:00,3954.5,3964.5,3953.300048828125,3963.199951171875
2025-10-06 06:00:00,3962.89990234375,3969.0,3951.699951171875,3957.39990234375
2025-10-06 07:00:00,3957.5,3959.0,3947.39990234375,3958.5
2025-10-06 08:00:00,3958.300048828125,3968.0,3953.39990234375,3965.699951171875
2025-10-06 09:00:00,3965.800048828125,3973.699951171875,3959.300048828125,3966.699951171875
2025-10-06 10:00:00,3966.89990234375,3969.300048828125,3960.60009765625,3966.5
2025-10-06 11:00:00,3966.699951171875,3971.10009765625,3956.0,3966.60009765625
2025-10-06 12:00:00,3966.39990234375,3967.300048828125,3954.699951171875,3962.39990234375
2025-10-06 13:00:00,3962.199951171875,3966.10009765625,3950.0,3957.60009765625
2025-10-06 14:00:00,3957.800048828125,3971.10009765625,3950.60009765625,3968.60009765625
2025-10-06 15:00:00,3968.5,3983.0,3963.800048828125,3978.300048828125
2025-10-06 16:00:00,3978.0,3988.199951171875,3972.0,3986.39990234375
2025-10-06 17:00:00,3986.39990234375,3994.5,3969.5,3978.10009765625
2025-10-06 18:00:00,3978.300048828125,3983.300048828125,3975.199951171875,3982.5
2025-10-06 19:00:00,3982.60009765625,3985.5,3980.60009765625,3983.0
2025-10-06 20:00:00,3982.89990234375,3989.699951171875,3981.89990234375,3983.199951171875
2025-10-06 21:00:00,3983.199951171875,3986.199951171875,3981.0,3984.39990234375
2025-10-06 23:00:00,3983.0,3999.0,3982.0,3986.699951171875
2025-10-07 00:00:00,3986.60009765625,3995.300048828125,3984.60009765625,3992.39990234375
2025-10-07 01:00:00,3992.300048828125,4000.10009765625,3984.39990234375,3986.0
2025-10-07 02:00:00,3986.199951171875,3987.0,3978.699951171875,3980.699951171875
2025-10-07 03:00:00,3980.60009765625,3990.0,3980.0,3987.699951171875
2025-10-07 04:00:00,3987.60009765625,3997.0,3983.300048828125,3996.300048828125
2025-10-07 05:00:00,3995.300048828125,3999.199951171875,3993.39990234375,3998.0
2025-10-07 06:00:00,3997.800048828125,3999.0,3982.5,3987.300048828125
2025-10-07 07:00:00,3987.300048828125,3988.5,3976.5,3977.89990234375
2025-10-07 08:00:00,3978.0,3979.39990234375,3965.60009765625,3968.60009765625
2025-10-07 09:00:00,3968.60009765625,3976.699951171875,3963.39990234375,3974.10009765625
2025-10-07 10:00:00,3974.0,3986.60009765625,3973.89990234375,3977.699951171875
2025-10-07 11:00:00,3977.5,3985.89990234375,3976.39990234375,3983.10009765625
2025-10-07 12:00:00,3983.199951171875,3992.10009765625,3979.199951171875,3989.800048828125
2025-10-07 13:00:00,3989.699951171875,4003.699951171875,3986.60009765625,4002.89990234375
2025-10-07 14:00:00,4002.60009765625,4009.0,3993.300048828125,4002.39990234375
2025-10-07 15:00:00,4002.300048828125,4010.10009765625,3991.199951171875,4009.0
2025-10-07 16:00:00,4009.199951171875,4014.60009765625,3983.39990234375,3988.699951171875
2025-10-07 17:00:00,3989.0,4002.5,3985.300048828125,3999.89990234375
2025-10-07 18:00:00,3999.89990234375,4011.10009765625,3999.39990234375,4003.89990234375
2025-10-07 19:00:00,4003.89990234375,4006.699951171875,3996.699951171875,4003.800048828125
2025-10-07 20:00:00,4003.800048828125,4006.10009765625,4001.199951171875,4002.5
2025-10-07 21:00:00,4002.699951171875,4009.39990234375,4002.699951171875,4007.89990234375
2025-10-07 23:00:00,4007.10009765625,4013.199951171875,4005.60009765625,4012.300048828125
2025-10-08 00:00:00,4012.39990234375,4018.0,4011.0,4016.199951171875
2025-10-08 01:00:00,4016.300048828125,4020.89990234375,4011.0,4014.0
2025-10-08 02:00:00,4014.0,4023.60009765625,4006.699951171875,4023.39990234375
2025-10-08 03:00:00,4023.199951171875,4034.0,4018.10009765625,4033.89990234375
2025-10-08 04:00:00,4033.89990234375,4038.699951171875,4031.39990234375,4036.60009765625
2025-10-08 05:00:00,4037.10009765625,4049.89990234375,4037.10009765625,4049.0
2025-10-08 06:00:00,4049.0,4059.300048828125,4046.699951171875,4051.89990234375
2025-10-08 07:00:00,4052.0,4055.199951171875,4043.5,4053.699951171875
2025-10-08 08:00:00,4053.699951171875,4061.199951171875,4052.300048828125,4056.5
2025-10-08 09:00:00,4056.39990234375,4063.39990234375,4055.39990234375,4058.39990234375
2025-10-08 10:00:00,4058.199951171875,4071.5,4055.0,4070.89990234375
2025-10-08 11:00:00,4070.89990234375,4071.5,4055.699951171875,4059.10009765625
2025-10-08 12:00:00,4059.199951171875,4060.199951171875,4053.60009765625,4060.0
2025-10-08 13:00:00,4060.10009765625,4068.800048828125,4052.5,4062.10009765625
2025-10-08 14:00:00,4062.10009765625,4072.0,4047.5,4059.800048828125
2025-10-08 15:00:00,4059.699951171875,4070.800048828125,4057.300048828125,4069.699951171875
2025-10-08 16:00:00,4069.699951171875,4072.39990234375,4058.10009765625,4067.199951171875
2025-10-08 17:00:00,4067.300048828125,4081.0,4065.39990234375,4078.39990234375
2025-10-08 18:00:00,4078.60009765625,4080.0,4063.699951171875,4072.5
2025-10-08 19:00:00,4072.0,4074.5,4059.5,4070.5
2025-10-08 20:00:00,4070.60009765625,4075.60009765625,4052.5,4064.199951171875
2025-10-08 21:00:00,4064.300048828125,4067.0,4058.699951171875,4060.60009765625
2025-10-08 23:00:00,4061.800048828125,4064.60009765625,4033.199951171875,4039.89990234375
2025-10-09 00:00:00,4040.0,4041.300048828125,4019.199951171875,4030.10009765625
2025-10-09 01:00:00,4030.0,4047.60009765625,4027.300048828125,4042.199951171875
2025-10-09 02:00:00,4042.39990234375,4057.0,4027.699951171875,4040.39990234375
2025-10-09 03:00:00,4040.5,4041.60009765625,4022.39990234375,4038.39990234375
2025-10-09 04:00:00,4038.5,4049.0,4036.5,4045.0
2025-10-09 05:00:00,4046.10009765625,4059.800048828125,4046.10009765625,4057.5
2025-10-09 06:00:00,4057.5,4062.10009765625,4053.199951171875,4058.199951171875
2025-10-09 07:00:00,4058.5,4059.60009765625,4041.10009765625,4044.800048828125
2025-10-09 08:00:00,4044.800048828125,4052.199951171875,4044.0,4051.199951171875
2025-10-09 09:00:00,4051.0,4060.0,4049.800048828125,4057.800048828125
2025-10-09 10:00:00,4058.0,4062.10009765625,4053.5,4057.199951171875
2025-10-09 11:00:00,4057.39990234375,4064.10009765625,4055.699951171875,4064.10009765625
2025-10-09 12:00:00,4064.0,4066.89990234375,4052.800048828125,4063.699951171875
2025-10-09 13:00:00,4063.699951171875,4073.5,4056.300048828125,4072.89990234375
2025-10-09 14:00:00,4072.800048828125,4077.89990234375,4033.800048828125,4034.60009765625
2025-10-09 15:00:00,4034.39990234375,4046.199951171875,4018.10009765625,4039.5
2025-10-09 16:00:00,4038.89990234375,4044.199951171875,4021.300048828125,4029.60009765625
2025-10-09 17:00:00,4029.5,4037.89990234375,3976.89990234375,3982.39990234375
2025-10-09 18:00:00,3982.199951171875,3987.699951171875,3957.89990234375,3963.39990234375
2025-10-09 19:00:00,3963.10009765625,3981.699951171875,3962.5,3971.300048828125
2025-10-09 20:00:00,3971.39990234375,3996.5,3969.0,3988.300048828125
2025-10-09 21:00:00,3988.300048828125,3994.199951171875,3987.60009765625,3991.10009765625
2025-10-09 23:00:00,3990.10009765625,3996.39990234375,3973.0,3990.699951171875
2025-10-10 00:00:00,3991.10009765625,4007.60009765625,3989.39990234375,4006.60009765625
2025-10-10 01:00:00,4006.60009765625,4009.699951171875,4002.5,4005.10009765625
2025-10-10 02:00:00,4005.39990234375,4007.0,3984.0,3987.89990234375
